Position Title,Category,Duration,Key Programming & Technical Skills,Position ID,Deadline,City,Country
Summer 2026 Co-op: WiSE Full Stack Software Developer (4 months),Software Development / Engineering,"{
	  ""@context"" : ""http://schema.org/"",
	  ""description"" : ""Position Description  <br />We are looking for a motivated and detail-oriented Delivery Analytics Co-op to join our service delivery team. In this role, you will analyze operational data across ITSM functions—Incidents, Problems, Changes, Service Requests, and Timesheets—to uncover patterns, trends, and actionable insights. Your insights will help improve service quality, reduce operational friction, and support continuous improvement initiatives across multiple workstreams. <br />This is an excellent opportunity for an analytical thinker who enjoys solving real-world service management challenges through data. <br />Start Date: May 2026<br />Application : January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : ""ON"",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Toronto,Canada
Summer 2026 Co-Op: WiSE AI Software Developer ( 4 Months),Software Development / Engineering,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-Op: WiSE AI Software Developer ( 4 )"",
	  ""description"" : ""At CGI we are committed to investing in the next generation of women leaders. Diversity of thought and experience are integral to pushing the boundaries of emerging technologies. Join our WiSE (Women in STEM Excel) co-op program designed specifically to prepare and equip future women leaders through mentorship, vast networking opportunities and professional development workshops.<br /><br />The WiSE (Women in STEM Excel) co-op program accelerates the development of future women leaders by providing a customized experience for participants:<br />• Participate in a week of onboarding and integration activities starting on your first day at CGI, activities include:<br />- Business etiquette workshop<br />- Foundations of business consulting workshops<br />- Developing your elevator pitch workshop<br />- Networking with peers across Canada<br /><br /><br />• Obtain the ScaledAgile SAFe for Teams Certification: Technical Skills Agility (ScaledAgile)SAFe for Teams will teach you all about your role on an Agile team and how agile teams work with others as part of an agile release train. Members learn how to plan and execute work, how to apply Scaled Agile Framework® and Agile principles, and how to continuously improve<br />• Expand your network by participating in national and local social activities with other co-ops<br />• Develop your own learning plan by leveraging our e-learning platform<br />• Participate in professional development workshops focused on soft skill development<br />• Participate in an AI hackathon where the top team wins a grand prize<br />• Fast track to future new grad opportunities at CGI<br /><br />We are looking for a motivated and curious AI Co-op Student to join our team and support our ongoing efforts to explore, develop, and integrate Artificial Intelligence and Machine Learning (AI/ML) into our IT solutions. The individual will work closely with team members to analyze use case, experiment with AI tools, and contribute to innovation in a real business context.<br /><br />This role requires the co-op student t to work within tight timelines, with competing priorities and evolving requirements. In an effort to foster collaboration and partner with clients, co-op students will be required to be in the office multiple times a week at our 150 Commerce Valley Drive West office in Markham.<br /><br />Start Date: May 4 2026<br />Application Deadline: January 23, 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Articulate ; Artifactory ; Artificial Intelligence,J1225-0825,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-Op: WiSE AI Software Developer ( 4 Months)"",
	  ""description"" : ""At CGI we are committed to investing in the next generation of women leaders. Diversity of thought and experience are integral to pushing the boundaries of emerging technologies. Join our WiSE (Women in STEM Excel) co-op program designed specifically to prepare and equip future women leaders through mentorship, vast networking opportunities and professional development workshops.<br /><br />The WiSE (Women in STEM Excel) co-op program accelerates the development of future women leaders by providing a customized experience for participants:<br />• Participate in a week of onboarding and integration activities starting on your first day at CGI, activities include:<br />- Business etiquette workshop<br />- Foundations of business consulting workshops<br />- Developing your elevator pitch workshop<br />- Networking with peers across Canada<br /><br /><br />• Obtain the ScaledAgile SAFe for Teams Certification: Technical Skills Agility (ScaledAgile)SAFe for Teams will teach you all about your role on an Agile team and how agile teams work with others as part of an agile release train. Members learn how to plan and execute work, how to apply Scaled Agile Framework® and Agile principles, and how to continuously improve<br />• Expand your network by participating in national and local social activities with other co-ops<br />• Develop your own learning plan by leveraging our e-learning platform<br />• Participate in professional development workshops focused on soft skill development<br />• Participate in an AI hackathon where the top team wins a grand prize<br />• Fast track to future new grad opportunities at CGI<br /><br />We are looking for a motivated and curious AI Co-op Student to join our team and support our ongoing efforts to explore, develop, and integrate Artificial Intelligence and Machine Learning (AI/ML) into our IT solutions. The individual will work closely with team members to analyze use case, experiment with AI tools, and contribute to innovation in a real business context.<br /><br />This role requires the co-op student t to work within tight timelines, with competing priorities and evolving requirements. In an effort to foster collaboration and partner with clients, co-op students will be required to be in the office multiple times a week at our 150 Commerce Valley Drive West office in Markham.<br /><br />Start Date: May 4 2026<br />Application : January 23, 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Toronto,Canada
WiSE Summer 2026 Co-Op: WiSE Quality Assurance & Automation (4 Months),Testing/Quality Assurance,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""WiSE Summer 2026 Co-Op: WiSE Quality Assurance & Automation (4 )"",
	  ""description"" : ""We are looking for a motivated and technically curious co-op student to support the COM team in Quality Assurance, automation, and AI-driven solutions. This role is ideal for a student interested in software testing, database validation, and the practical application of AI tools, including building and guiding AI agents to support testing and productivity. <br /><br />The co-op will work closely with developers, QA analysts, AI specialists, and architects on both traditional QA activities and emerging AI-enabled workflows.<br /><br />The WiSE (Women in STEM Excel) co-op program accelerates the development of future women leaders by providing a customized experience for participants:<br /> - Participate in a week of onboarding and integration activities starting on your first day at CGI, activities include:<br />- Business etiquette workshop<br />- Foundations of business consulting workshops<br />- Developing your elevator pitch workshop<br />- Networking with peers across Canada<br /><br />What You’ll Gain <br /><br />Hands-on QA experience in a complex enterprise system <br /><br />Exposure to AI and automation tools used in real delivery environments <br /><br />Experience designing, configuring, and experimenting with AI agents <br /><br />Mentorship from senior BSA, automation, and AI specialists <br /><br />Opportunity to contribute to innovation and process improvement<br /><br />Start Date: May 4 2026<br />Application Deadline: January 23, 2026"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Quality Assurance/QA Strategy ; QuickTest Pro ; Test Analysis,J1225-0826,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""WiSE Summer 2026 Co-Op: WiSE Quality Assurance & Automation (4 Months)"",
	  ""description"" : ""We are looking for a motivated and technically curious co-op student to support the COM team in Quality Assurance, automation, and AI-driven solutions. This role is ideal for a student interested in software testing, database validation, and the practical application of AI tools, including building and guiding AI agents to support testing and productivity. <br /><br />The co-op will work closely with developers, QA analysts, AI specialists, and architects on both traditional QA activities and emerging AI-enabled workflows.<br /><br />The WiSE (Women in STEM Excel) co-op program accelerates the development of future women leaders by providing a customized experience for participants:<br /> - Participate in a week of onboarding and integration activities starting on your first day at CGI, activities include:<br />- Business etiquette workshop<br />- Foundations of business consulting workshops<br />- Developing your elevator pitch workshop<br />- Networking with peers across Canada<br /><br />What You’ll Gain <br /><br />Hands-on QA experience in a complex enterprise system <br /><br />Exposure to AI and automation tools used in real delivery environments <br /><br />Experience designing, configuring, and experimenting with AI agents <br /><br />Mentorship from senior BSA, automation, and AI specialists <br /><br />Opportunity to contribute to innovation and process improvement<br /><br />Start Date: May 4 2026<br />Application : January 23, 2026"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Toronto,Canada
Summer 2026 Co-op: AI Software Developer (4 Months),Software Development / Engineering,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: AI Software Developer (4 )"",
	  ""description"" : ""We are looking for a motivated and curious AI Co-op Student to join our team and support our ongoing efforts to explore, develop, and integrate Artificial Intelligence and Machine Learning (AI/ML) into our IT solutions. The candiate will work closely with team members to analyze use case, experiment with AI tools, and contribute to innovation in a real business context. <br /><br />Start Date: May 2026<br />Application Deadline: January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Markham"",
	      ""addressRegion"" : ""ON"",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Artificial Intelligence ; Artificial Neural Networks,J0126-0218,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: AI Software Developer (4 Months)"",
	  ""description"" : ""We are looking for a motivated and curious AI Co-op Student to join our team and support our ongoing efforts to explore, develop, and integrate Artificial Intelligence and Machine Learning (AI/ML) into our IT solutions. The candiate will work closely with team members to analyze use case, experiment with AI tools, and contribute to innovation in a real business context. <br /><br />Start Date: May 2026<br />Application : January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Markham"",
	      ""addressRegion"" : ""ON"",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Markham,Canada
WiSE Summer 2026 Co-op: DevSecOps - AI Developer - Data Scientist (4 Months),Software Development / Engineering,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""WiSE Summer 2026 Co-op: DevSecOps - AI Developer - Data Scientist (4 )"",
	  ""description"" : ""This position is for a DevSecOps - AI Developer - Data Scientist to work as a member of the Delivery/Operations team in the Toronto Financial Services business unit.<br />Start Date: May 2026<br />Application Deadline: January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer<br /><br /> The WiSE (women in STEM excel) co-op program accelerates the development of future women leaders by providing a customized experience for participants:<br /><br />• Participate in a week of onboarding and integration activities starting on your first day at CGI, activities include:<br />- Business etiquette workshop<br />- Foundations of business consulting workshops<br />- Developing your elevator pitch workshop<br />- Networking with peers across Canada<br /><br />• Exposure to leaders through interactive sessions and a 1:1 mentorship with a CGI woman leader<br />• Obtain the ScaledAgile SAFe for Teams Certification: Technical Skills Agility (ScaledAgile)SAFe for Teams will teach you all about your role on an Agile team and how agile teams work with others as part of an agile release train. Members learn how to plan and execute work, how to apply Scaled Agile Framework® and Agile principles, and how to continuously improve<br />• Expand your network by participating in national and local social activities with other co-ops<br />• Develop your own learning plan by leveraging our e-learning platform<br />• Participate in professional development workshops focused on soft skill development<br />• Participate in an AI hackathon where the top team wins a grand prize<br />• Fast track to future new grad opportunities at CGI"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : ""ON"",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Artificial Intelligence ; DevOps,J0126-0296,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""WiSE Summer 2026 Co-op: DevSecOps - AI Developer - Data Scientist (4 Months)"",
	  ""description"" : ""This position is for a DevSecOps - AI Developer - Data Scientist to work as a member of the Delivery/Operations team in the Toronto Financial Services business unit.<br />Start Date: May 2026<br />Application : January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer<br /><br /> The WiSE (women in STEM excel) co-op program accelerates the development of future women leaders by providing a customized experience for participants:<br /><br />• Participate in a week of onboarding and integration activities starting on your first day at CGI, activities include:<br />- Business etiquette workshop<br />- Foundations of business consulting workshops<br />- Developing your elevator pitch workshop<br />- Networking with peers across Canada<br /><br />• Exposure to leaders through interactive sessions and a 1:1 mentorship with a CGI woman leader<br />• Obtain the ScaledAgile SAFe for Teams Certification: Technical Skills Agility (ScaledAgile)SAFe for Teams will teach you all about your role on an Agile team and how agile teams work with others as part of an agile release train. Members learn how to plan and execute work, how to apply Scaled Agile Framework® and Agile principles, and how to continuously improve<br />• Expand your network by participating in national and local social activities with other co-ops<br />• Develop your own learning plan by leveraging our e-learning platform<br />• Participate in professional development workshops focused on soft skill development<br />• Participate in an AI hackathon where the top team wins a grand prize<br />• Fast track to future new grad opportunities at CGI"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : ""ON"",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Toronto,Canada
Summer 2026 Co-op: Operations Analyst (8 Months),Administration,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: Operations Analyst (8 )"",
	  ""description"" : ""CGI has a unique and challenging opportunity for a proactive leader with strong organizational ability, a keen analytical mind, who is relationship savvy, and has a desire to work with CGI's senior leaders to help to plan and support CGI as we continue to grow.  <br />Supporting four GTA business units, the successful candidate will have the opportunity to display their solid academic background combined with an ambitious entrepreneurial spirit and an affinity to work closely with CGI's senior level management.  <br />This role requires the incumbent to work within tight timelines, with competing priorities and evolving requirements.  <br />If you are a Business or Technology graduate with a few years of experience who is keen to be intrinsically involved in Canada's largest and fastest growing IT consulting company, this is the perfect opportunity for you.  <br />Start Date: May 2026<br />Application Deadline: January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Administrative Support ; Operations Management,J0126-0298,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: Operations Analyst (8 Months)"",
	  ""description"" : ""CGI has a unique and challenging opportunity for a proactive leader with strong organizational ability, a keen analytical mind, who is relationship savvy, and has a desire to work with CGI's senior leaders to help to plan and support CGI as we continue to grow.  <br />Supporting four GTA business units, the successful candidate will have the opportunity to display their solid academic background combined with an ambitious entrepreneurial spirit and an affinity to work closely with CGI's senior level management.  <br />This role requires the incumbent to work within tight timelines, with competing priorities and evolving requirements.  <br />If you are a Business or Technology graduate with a few years of experience who is keen to be intrinsically involved in Canada's largest and fastest growing IT consulting company, this is the perfect opportunity for you.  <br />Start Date: May 2026<br />Application : January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Toronto,Canada
Summer 2026 Co-op: Financial Analyst (8 Months),Administration,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: Financial Analyst (8 )"",
	  ""description"" : ""We are seeking a highly organized and detail-oriented Financial Analyst/Project Control Officer to join our TFS – Accounts Control Team. The FA will be responsible for supporting project management activities, ensuring that financial deliverables are completed on time, and meet quality standards. This role requires strong coordination skills, an ability to manage multiple priorities, and experience in project control activities. <br />Start Date: May 2026<br />Application Deadline: January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : ""ON"",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Financial Accounting ; Financial Analysis ; Financial Management,J0126-0299,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: Financial Analyst (8 Months)"",
	  ""description"" : ""We are seeking a highly organized and detail-oriented Financial Analyst/Project Control Officer to join our TFS – Accounts Control Team. The FA will be responsible for supporting project management activities, ensuring that financial deliverables are completed on time, and meet quality standards. This role requires strong coordination skills, an ability to manage multiple priorities, and experience in project control activities. <br />Start Date: May 2026<br />Application : January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : ""ON"",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Toronto,Canada
Summer 2026 Co-op: AI Software Developer (4 Months),Software Development / Engineering,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: AI Software Developer (4 )"",
